piste;nimi;x_gk25;y_gk25;suunta;aika;vuosi;ha;pa;ka;ra;la;mp;rv;autot
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;1;2100;2013;597;38;13;4;13;0;0;665
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;1;2200;2013;340;22;7;2;7;0;0;378
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;1;2300;2013;155;10;3;1;3;0;0;172
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;0;2013;130;10;4;0;2;0;0;146
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;100;2013;108;8;2;0;2;0;0;120
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;200;2013;60;4;1;0;1;0;0;66
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;300;2013;52;4;1;0;1;0;0;58
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;400;2013;79;5;1;0;1;0;0;86
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;500;2013;200;14;5;1;5;0;0;225
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;600;2013;103;7;4;1;7;0;0;122
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;615;2013;149;9;4;1;9;0;0;172
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;630;2013;213;14;9;2;14;2;0;252
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;645;2013;292;19;11;3;19;2;0;344
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;700;2013;309;44;10;14;9;2;0;386
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;715;2013;363;37;15;11;9;5;0;435
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;730;2013;420;37;19;8;8;8;0;492
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;745;2013;463;43;19;9;2;9;0;536
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;800;2013;439;41;15;5;9;5;0;509
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;815;2013;394;37;15;8;8;2;0;462
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;830;2013;396;38;22;3;9;3;0;468
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;845;2013;375;34;22;8;9;6;0;448
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;900;2013;999;200;85;53;31;24;0;1368
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1000;2013;968;195;128;50;27;14;0;1368
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1100;2013;1021;187;88;50;14;7;0;1360
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1200;2013;1058;178;93;26;15;18;0;1370
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1300;2013;1211;220;89;33;16;14;0;1569
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1400;2013;1656;297;115;29;28;27;0;2125
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1500;2013;597;109;18;8;5;6;0;737
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1515;2013;675;80;26;15;5;12;0;801
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1530;2013;656;84;14;5;9;15;0;768
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1545;2013;641;96;15;4;6;11;0;762
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1600;2013;672;77;15;6;10;9;0;780
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1615;2013;641;73;13;6;5;10;0;738
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1630;2013;631;65;9;5;8;10;0;718
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1645;2013;607;59;8;5;14;15;0;693
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1700;2013;610;58;13;11;8;10;0;700
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1715;2013;606;63;13;7;12;9;0;701
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1730;2013;595;49;14;8;8;12;0;674
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1745;2013;562;47;13;8;6;8;0;636
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1800;2013;1510;135;33;27;20;34;0;1725
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;1900;2013;1190;89;19;10;26;4;0;1334
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;2000;2013;1003;68;23;6;21;0;0;1121
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;2100;2013;757;52;18;4;16;0;0;847
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;2200;2013;426;29;10;2;10;0;0;477
C08;HÄMEENLINNANVÄYLÄ;25493193;6683064;2;2300;2013;209;14;4;1;4;0;0;232
C09;TUUSULANVÄYLÄ;25498187;6683494;1;0;2013;361;19;5;1;5;0;0;391
C09;TUUSULANVÄYLÄ;25498187;6683494;1;100;2013;123;6;2;1;2;0;0;134
C09;TUUSULANVÄYLÄ;25498187;6683494;1;200;2013;101;5;1;1;1;0;0;109
C09;TUUSULANVÄYLÄ;25498187;6683494;1;300;2013;89;5;1;1;1;0;0;97
C09;TUUSULANVÄYLÄ;25498187;6683494;1;400;2013;238;13;3;1;3;0;0;258
C09;TUUSULANVÄYLÄ;25498187;6683494;1;500;2013;747;51;11;6;11;0;0;826
C09;TUUSULANVÄYLÄ;25498187;6683494;1;600;2013;465;30;12;6;2;1;0;515
C09;TUUSULANVÄYLÄ;25498187;6683494;1;615;2013;655;46;32;11;10;2;0;754
C09;TUUSULANVÄYLÄ;25498187;6683494;1;630;2013;951;84;48;21;13;5;0;1117
C09;TUUSULANVÄYLÄ;25498187;6683494;1;645;2013;878;75;43;21;13;5;0;1030
C09;TUUSULANVÄYLÄ;25498187;6683494;1;700;2013;881;71;25;8;13;3;0;998
C09;TUUSULANVÄYLÄ;25498187;6683494;1;715;2013;926;83;26;10;13;5;0;1058
C09;TUUSULANVÄYLÄ;25498187;6683494;1;730;2013;910;56;37;8;18;4;0;1029
C09;TUUSULANVÄYLÄ;25498187;6683494;1;745;2013;810;77;21;11;13;3;0;932
C09;TUUSULANVÄYLÄ;25498187;6683494;1;800;2013;755;49;16;4;15;0;0;839
C09;TUUSULANVÄYLÄ;25498187;6683494;1;815;2013;761;79;2;17;13;3;0;872
C09;TUUSULANVÄYLÄ;25498187;6683494;1;830;2013;733;74;39;18;9;1;0;873
C09;TUUSULANVÄYLÄ;25498187;6683494;1;845;2013;683;92;45;16;17;4;0;853
C09;TUUSULANVÄYLÄ;25498187;6683494;1;900;2013;1669;309;144;49;39;6;0;2210
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1000;2013;1221;264;127;56;31;0;0;1699
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1100;2013;1393;243;113;75;27;7;0;1851
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1200;2013;1516;240;116;59;29;3;0;1960
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1300;2013;1372;184;124;71;32;0;0;1783
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1400;2013;1628;242;81;83;42;2;0;2076
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1500;2013;544;114;12;22;12;0;0;704
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1515;2013;615;64;14;38;2;1;0;733
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1530;2013;622;37;7;25;8;4;0;699
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1545;2013;619;39;13;24;11;2;0;706
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1600;2013;911;57;11;23;13;6;0;1015
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1615;2013;636;56;7;15;0;2;0;714
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1630;2013;530;7;15;16;6;4;0;574
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1645;2013;826;18;17;9;9;2;0;879
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1700;2013;479;36;17;6;12;0;0;550
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1715;2013;562;54;11;8;11;0;0;646
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1730;2013;546;24;10;4;2;0;0;586
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1745;2013;486;52;15;7;11;2;0;571
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1800;2013;1668;101;22;33;29;5;0;1853
C09;TUUSULANVÄYLÄ;25498187;6683494;1;1900;2013;1467;86;15;26;20;0;0;1614
C09;TUUSULANVÄYLÄ;25498187;6683494;1;2000;2013;1104;53;24;15;24;0;0;1220
C09;TUUSULANVÄYLÄ;25498187;6683494;1;2100;2013;823;33;17;9;17;0;0;899
C09;TUUSULANVÄYLÄ;25498187;6683494;1;2200;2013;590;28;12;8;12;0;0;650
C09;TUUSULANVÄYLÄ;25498187;6683494;1;2300;2013;516;20;9;5;9;0;0;559
C09;TUUSULANVÄYLÄ;25498187;6683494;2;0;2013;307;17;5;4;5;0;0;338
C09;TUUSULANVÄYLÄ;25498187;6683494;2;100;2013;128;8;2;1;1;0;0;140
C09;TUUSULANVÄYLÄ;25498187;6683494;2;200;2013;100;5;3;1;1;0;0;110
C09;TUUSULANVÄYLÄ;25498187;6683494;2;300;2013;143;7;1;1;1;0;0;153
C09;TUUSULANVÄYLÄ;25498187;6683494;2;400;2013;266;16;5;3;5;0;0;295
C09;TUUSULANVÄYLÄ;25498187;6683494;2;500;2013;728;43;15;7;13;0;0;806
C09;TUUSULANVÄYLÄ;25498187;6683494;2;600;2013;294;22;15;6;5;0;0;342
C09;TUUSULANVÄYLÄ;25498187;6683494;2;615;2013;289;20;14;6;5;0;0;334
C09;TUUSULANVÄYLÄ;25498187;6683494;2;630;2013;409;29;22;5;6;0;0;471
C09;TUUSULANVÄYLÄ;25498187;6683494;2;645;2013;742;60;41;16;14;0;0;873
C09;TUUSULANVÄYLÄ;25498187;6683494;2;700;2013;391;31;15;13;5;0;0;455
C09;TUUSULANVÄYLÄ;25498187;6683494;2;715;2013;454;32;30;18;6;0;0;540
C09;TUUSULANVÄYLÄ;25498187;6683494;2;730;2013;523;54;25;21;12;0;0;635
C09;TUUSULANVÄYLÄ;25498187;6683494;2;745;2013;671;61;30;14;7;0;0;783
C09;TUUSULANVÄYLÄ;25498187;6683494;2;800;2013;669;78;33;17;5;0;0;802
C09;TUUSULANVÄYLÄ;25498187;6683494;2;815;2013;696;51;29;27;19;1;0;822
C09;TUUSULANVÄYLÄ;25498187;6683494;2;830;2013;517;70;15;14;14;0;0;630
C09;TUUSULANVÄYLÄ;25498187;6683494;2;845;2013;432;66;19;4;10;1;0;531
C09;TUUSULANVÄYLÄ;25498187;6683494;2;900;2013;1426;211;99;57;28;7;0;1821
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1000;2013;1088;234;170;84;37;4;0;1613
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1100;2013;1438;214;100;70;30;3;0;1852
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1200;2013;1616;196;151;75;32;4;0;2070
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1300;2013;1848;236;147;95;27;9;0;2353
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1400;2013;2511;334;146;83;42;2;0;3116
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1500;2013;827;94;44;17;10;0;0;992
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1515;2013;885;63;47;10;17;0;0;1022
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1530;2013;914;105;23;19;12;1;0;1073
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1545;2013;940;109;26;20;7;1;0;1102
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1600;2013;853;89;34;12;13;0;0;1001
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1615;2013;928;65;16;4;12;7;0;1025
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1630;2013;920;41;15;14;15;2;0;1005
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1645;2013;916;33;27;20;7;3;0;1003
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1700;2013;860;67;29;17;2;0;0;975
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1715;2013;738;57;20;16;10;0;0;841
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1730;2013;685;39;9;3;10;3;0;746
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1745;2013;585;71;7;4;8;2;0;675
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1800;2013;1853;140;30;19;25;5;0;2067
C09;TUUSULANVÄYLÄ;25498187;6683494;2;1900;2013;1605;117;48;32;27;1;0;1829
C09;TUUSULANVÄYLÄ;25498187;6683494;2;2000;2013;1216;73;30;14;19;2;0;1352
C09;TUUSULANVÄYLÄ;25498187;6683494;2;2100;2013;894;52;18;10;16;1;0;990
C09;TUUSULANVÄYLÄ;25498187;6683494;2;2200;2013;714;44;14;8;13;0;0;793
C09;TUUSULANVÄYLÄ;25498187;6683494;2;2300;2013;486;29;8;2;7;0;0;532
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;0;2013;44;4;1;0;1;0;0;50
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;100;2013;27;2;1;0;0;0;0;30
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;200;2013;20;1;0;0;0;0;0;21
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;300;2013;15;1;0;0;0;0;0;16
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;400;2013;24;1;1;0;0;0;0;26
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;500;2013;54;4;1;0;1;0;0;60
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;600;2013;14;7;2;0;0;0;0;23
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;615;2013;19;7;4;0;0;0;0;30
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;630;2013;17;7;4;0;2;0;0;30
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;645;2013;25;7;4;0;2;0;0;38
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;700;2013;108;19;14;4;4;1;0;149
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;715;2013;114;20;8;4;9;1;0;155
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;730;2013;137;22;12;0;5;1;0;176
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;745;2013;132;14;9;1;5;2;0;161
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;800;2013;126;25;15;2;4;1;0;172
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;815;2013;121;36;14;2;4;1;0;177
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;830;2013;110;33;20;1;4;2;0;168
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;845;2013;130;25;27;1;4;0;0;187
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;900;2013;519;117;59;8;12;2;0;715
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1000;2013;517;95;53;5;9;1;0;679
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1100;2013;688;121;70;12;12;5;0;903
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1200;2013;781;135;56;5;12;7;0;989
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1300;2013;692;94;65;12;9;4;0;872
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1400;2013;858;145;63;14;9;7;0;1089
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1500;2013;232;28;12;1;2;0;0;275
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1515;2013;256;38;22;5;15;0;0;336
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1530;2013;308;47;20;5;1;4;0;381
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1545;2013;304;33;13;8;9;4;0;367
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1600;2013;389;36;8;1;5;4;0;439
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1615;2013;355;39;9;2;4;2;0;409
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1630;2013;397;44;19;4;5;6;0;469
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1645;2013;361;36;8;1;8;4;0;414
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1700;2013;325;33;9;2;7;4;0;376
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1715;2013;234;20;7;1;5;6;0;267
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1730;2013;254;21;4;1;5;5;0;285
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1745;2013;294;26;4;2;1;5;0;327
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1800;2013;1054;102;26;7;13;17;0;1202
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;1900;2013;506;49;15;1;8;6;0;579
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;2000;2013;350;25;9;4;6;1;0;394
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;2100;2013;241;18;6;2;5;0;0;272
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;2200;2013;120;8;4;1;2;0;0;135
C10;VALIMOT.+KIRKKOT.;25498451;6683675;1;2300;2013;75;5;2;1;1;0;0;84
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;0;2013;45;4;1;0;1;0;0;51
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;100;2013;22;1;0;0;0;0;0;23
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;200;2013;13;1;0;0;0;0;0;14
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;300;2013;38;2;1;0;0;0;0;41
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;400;2013;32;2;1;0;0;0;0;35
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;500;2013;123;8;2;0;1;0;0;134
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;600;2013;33;4;4;0;2;0;0;43
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;615;2013;62;9;4;0;2;0;0;77
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;630;2013;83;12;5;1;2;0;0;103
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;645;2013;82;13;5;1;4;0;0;105
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;700;2013;140;22;24;2;1;0;0;189
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;715;2013;160;25;14;0;7;2;0;206
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;730;2013;328;28;5;1;9;2;0;371
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;745;2013;337;33;14;2;4;0;0;390
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;800;2013;203;39;20;1;8;5;0;271
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;815;2013;165;32;19;1;2;1;0;219
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;830;2013;167;32;4;2;8;2;0;213
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;845;2013;178;37;17;1;4;1;0;237
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;900;2013;820;121;61;9;12;4;0;1023
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1000;2013;903;163;65;7;13;6;0;1151
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1100;2013;967;160;65;13;13;6;0;1218
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1200;2013;873;156;66;17;7;6;0;1119
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1300;2013;801;163;66;8;8;5;0;1046
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1400;2013;896;152;75;14;15;0;0;1152
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1500;2013;235;37;24;2;2;4;0;300
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1515;2013;311;69;12;5;7;1;0;404
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1530;2013;296;45;20;0;4;4;0;365
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1545;2013;274;52;12;2;5;2;0;345
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1600;2013;367;32;17;2;7;1;0;425
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1615;2013;295;37;20;1;5;7;0;358
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1630;2013;286;40;9;1;7;2;0;343
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1645;2013;308;32;7;2;4;1;0;353
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1700;2013;311;24;13;2;4;4;0;354
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1715;2013;286;17;14;0;4;5;0;321
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1730;2013;268;28;4;0;7;12;0;307
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1745;2013;309;20;4;2;2;2;0;337
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1800;2013;1268;101;26;5;12;9;0;1412
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;1900;2013;596;49;8;1;7;0;0;661
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;2000;2013;351;26;7;0;5;0;0;389
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;2100;2013;296;22;6;0;5;0;0;329
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;2200;2013;197;15;5;0;2;0;0;219
C10;VALIMOT.+KIRKKOT.;25498451;6683675;2;2300;2013;66;5;1;0;1;0;0;73
C11;SUUTARILANTIE;25500653;6685458;1;0;2013;21;2;1;0;1;0;0;25
C11;SUUTARILANTIE;25500653;6685458;1;100;2013;15;2;1;0;0;0;0;18
C11;SUUTARILANTIE;25500653;6685458;1;200;2013;7;1;0;0;0;0;0;8
C11;SUUTARILANTIE;25500653;6685458;1;300;2013;11;1;0;0;0;0;0;12
C11;SUUTARILANTIE;25500653;6685458;1;400;2013;11;1;1;0;0;0;0;13
C11;SUUTARILANTIE;25500653;6685458;1;500;2013;50;6;1;0;1;0;0;58
C11;SUUTARILANTIE;25500653;6685458;1;600;2013;22;6;1;1;2;0;0;32
C11;SUUTARILANTIE;25500653;6685458;1;615;2013;36;6;4;2;2;1;0;50
C11;SUUTARILANTIE;25500653;6685458;1;630;2013;65;8;8;2;2;0;0;85
C11;SUUTARILANTIE;25500653;6685458;1;645;2013;92;11;4;4;7;1;0;118
C11;SUUTARILANTIE;25500653;6685458;1;700;2013;56;32;7;1;1;0;0;97
C11;SUUTARILANTIE;25500653;6685458;1;715;2013;61;30;7;1;1;0;0;100
C11;SUUTARILANTIE;25500653;6685458;1;730;2013;84;31;1;1;5;1;0;122
C11;SUUTARILANTIE;25500653;6685458;1;745;2013;93;33;7;2;2;1;0;137
C11;SUUTARILANTIE;25500653;6685458;1;800;2013;90;22;3;1;0;3;0;116
C11;SUUTARILANTIE;25500653;6685458;1;815;2013;69;32;6;2;1;1;0;110
C11;SUUTARILANTIE;25500653;6685458;1;830;2013;65;30;3;1;1;0;0;100
C11;SUUTARILANTIE;25500653;6685458;1;845;2013;69;27;8;5;1;0;0;110
C11;SUUTARILANTIE;25500653;6685458;1;900;2013;158;88;24;15;1;1;0;286
C11;SUUTARILANTIE;25500653;6685458;1;1000;2013;181;99;33;5;4;1;0;322
C11;SUUTARILANTIE;25500653;6685458;1;1100;2013;250;107;30;8;2;6;0;397
C11;SUUTARILANTIE;25500653;6685458;1;1200;2013;260;113;30;17;8;3;0;428
C11;SUUTARILANTIE;25500653;6685458;1;1300;2013;247;90;34;9;3;6;0;383
C11;SUUTARILANTIE;25500653;6685458;1;1400;2013;309;90;20;3;3;8;0;425
C11;SUUTARILANTIE;25500653;6685458;1;1500;2013;81;28;9;0;0;3;0;118
C11;SUUTARILANTIE;25500653;6685458;1;1515;2013;125;23;7;0;1;1;0;156
C11;SUUTARILANTIE;25500653;6685458;1;1530;2013;130;22;7;0;1;1;0;160
C11;SUUTARILANTIE;25500653;6685458;1;1545;2013;133;22;7;1;0;0;0;163
C11;SUUTARILANTIE;25500653;6685458;1;1600;2013;136;28;3;0;1;1;0;168
C11;SUUTARILANTIE;25500653;6685458;1;1615;2013;133;21;4;0;0;1;0;158
C11;SUUTARILANTIE;25500653;6685458;1;1630;2013;135;16;2;0;1;1;0;154
C11;SUUTARILANTIE;25500653;6685458;1;1645;2013;116;15;2;1;1;0;0;135
C11;SUUTARILANTIE;25500653;6685458;1;1700;2013;106;13;7;0;1;2;0;127
C11;SUUTARILANTIE;25500653;6685458;1;1715;2013;111;16;2;0;1;1;0;130
C11;SUUTARILANTIE;25500653;6685458;1;1730;2013;97;7;2;0;1;0;0;107
C11;SUUTARILANTIE;25500653;6685458;1;1745;2013;107;8;1;0;1;1;0;117
C11;SUUTARILANTIE;25500653;6685458;1;1800;2013;359;38;5;0;5;6;0;407
C11;SUUTARILANTIE;25500653;6685458;1;1900;2013;289;31;6;0;6;3;0;332
C11;SUUTARILANTIE;25500653;6685458;1;2000;2013;189;19;6;1;5;0;0;220
C11;SUUTARILANTIE;25500653;6685458;1;2100;2013;143;15;5;1;4;0;0;168
C11;SUUTARILANTIE;25500653;6685458;1;2200;2013;74;8;3;0;2;0;0;87
C11;SUUTARILANTIE;25500653;6685458;1;2300;2013;35;4;1;0;1;0;0;41
C11;SUUTARILANTIE;25500653;6685458;2;0;2013;13;1;1;0;1;0;0;16
C11;SUUTARILANTIE;25500653;6685458;2;100;2013;10;1;0;0;0;0;0;11
C11;SUUTARILANTIE;25500653;6685458;2;200;2013;9;2;0;0;0;0;0;11
C11;SUUTARILANTIE;25500653;6685458;2;300;2013;11;1;1;0;1;0;0;14
C11;SUUTARILANTIE;25500653;6685458;2;400;2013;21;3;0;0;0;0;0;24
C11;SUUTARILANTIE;25500653;6685458;2;500;2013;82;8;3;0;3;0;0;96
C11;SUUTARILANTIE;25500653;6685458;2;600;2013;26;7;4;4;3;0;0;44
C11;SUUTARILANTIE;25500653;6685458;2;615;2013;42;14;3;5;3;1;0;67
C11;SUUTARILANTIE;25500653;6685458;2;630;2013;61;18;8;2;4;1;0;93
C11;SUUTARILANTIE;25500653;6685458;2;645;2013;46;14;5;3;2;2;0;70
C11;SUUTARILANTIE;25500653;6685458;2;700;2013;83;20;4;1;0;0;0;108
C11;SUUTARILANTIE;25500653;6685458;2;715;2013;97;23;6;0;1;2;0;127
C11;SUUTARILANTIE;25500653;6685458;2;730;2013;112;28;6;4;0;1;0;150
C11;SUUTARILANTIE;25500653;6685458;2;745;2013;110;28;5;2;1;2;0;146
C11;SUUTARILANTIE;25500653;6685458;2;800;2013;103;23;8;3;1;0;0;138
C11;SUUTARILANTIE;25500653;6685458;2;815;2013;79;17;8;3;0;2;0;107
C11;SUUTARILANTIE;25500653;6685458;2;830;2013;71;29;8;2;2;0;0;112
C11;SUUTARILANTIE;25500653;6685458;2;845;2013;61;20;7;2;1;1;0;91
C11;SUUTARILANTIE;25500653;6685458;2;900;2013;232;92;18;6;3;3;0;351
C11;SUUTARILANTIE;25500653;6685458;2;1000;2013;234;110;34;3;0;4;0;381
C11;SUUTARILANTIE;25500653;6685458;2;1100;2013;259;108;32;5;4;6;0;408
C11;SUUTARILANTIE;25500653;6685458;2;1200;2013;247;92;18;7;2;5;0;366
C11;SUUTARILANTIE;25500653;6685458;2;1300;2013;270;103;30;10;2;4;0;415
